block_id,route_id,trip_headsign,service_id,shape_id,trip_id
b_802,8,Fairview via Weber/Courtland TR,muwtf_merged_998639,811,546124
b_805,8,Fairview via Weber/Courtland TR,muwtf_merged_998639,811,546125
b_802,8,Fairview via Weber/Courtland TR,muwtf_merged_998639,811,546126
b_5631,56,Dunbar,a_merged_998635,5601,550308
b_802,8,Fairview via Weber/Courtland TR,muwtf_merged_998639,811,546120
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502566
a_1231,27,Fairview Park,muwtf_merged_998634,2711,502606
b_805,8,Fairview via Weber/Courtland TR,muwtf_merged_998639,811,546123
a_5134,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502567
a_8008,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504818
b_1237,29,To The Boardwalk,a_merged_998635,2911,551161
a_5134,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502560
a_8026,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504819
a_5632,56,Cambridge Centre,a_merged_998630,5611,507041
a_8025,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504816
a_5135,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502562
a_8001,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504817
a_5134,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502563
a_1232,27,Chicopee,muwtf_merged_998634,2701,502601
a_8007,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504814
a_5133,65,Fisher Mills,a_merged_998630,6501,507992
a_8005,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504815
b_1231,29,To King at University,a_merged_998635,2902,551166
a_5131,65,Fisher Mills,a_merged_998630,6501,507993
a_8002,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504812
a_5131,65,Fisher Mills,a_merged_998630,6501,507990
a_8024,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504813
a_7351,73,McCormick,muwtf_merged_998634,7311,503968
a_8022,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504810
a_5132,65,Fisher Mills,a_merged_998630,6501,507996
a_1236,27,Chicopee,muwtf_merged_998634,2701,502600
a_8009,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504811
a_5132,65,Tri-City Centre,a_merged_998630,6511,507997
a_5132,65,Fisher Mills,a_merged_998630,6501,507994
a_5133,65,Fisher Mills,a_merged_998630,6501,507995
b_5432,54,Lisbon Pines,muwtf_merged_998639,5400,548236
a_5332,66,Winston,a_merged_998630,6601,508040
a_7351,73,Northlake,muwtf_merged_998634,7301,503963
a_7351,73,Northlake,muwtf_merged_998634,7301,503962
a_2233,27,Fairview Park,muwtf_merged_998634,2711,502603
b_5333,53,Ainslie St. Terminal,muwtf_merged_998639,5311,544749
a_7351,73,Northlake,muwtf_merged_998634,7301,503961
b_5631,56,Dunbar,s_merged_998638,5601,552999
a_7351,73,Northlake,muwtf_merged_998634,7301,503960
a_7351,73,Northlake,muwtf_merged_998634,7301,503967
b_5431,54,Lisbon Pines,muwtf_merged_998639,5400,548237
a_7351,73,Northlake,muwtf_merged_998634,7301,503966
a_851,8,Fairview via Westmount/East TR,s_merged_998633,813,509325
a_1032,27,Chicopee,muwtf_merged_998634,2701,502602
a_7351,73,Northlake,muwtf_merged_998634,7301,503964
a_1236,12,To University at King,a_merged_998630,1202,507772
a_5631,56,Cambridge Centre,muwtf_merged_998634,5611,501415
a_5632,56,Cambridge Centre,muwtf_merged_998634,5611,501414
a_5631,56,Cambridge Centre,muwtf_merged_998634,5611,501417
a_5632,56,Cambridge Centre,muwtf_merged_998634,5611,501416
a_5631,56,Cambridge Centre,muwtf_merged_998634,5611,501411
a_5633,56,Cambridge Centre,muwtf_merged_998634,5611,501410
a_5631,56,Cambridge Centre,muwtf_merged_998634,5611,501413
a_5632,56,Cambridge Centre,muwtf_merged_998634,5611,501412
a_5631,56,Cambridge Centre,muwtf_merged_998634,5611,501419
a_5632,56,Cambridge Centre,muwtf_merged_998634,5611,501418
b_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998639,5111,545855
a_682,18,Downtown,muwtf_merged_998634,1801,502324
b_2531,25,Queen South,a_merged_998635,2501,549839
b_2531,25,Queen South,a_merged_998635,2501,549838
b_2531,25,Queen South,a_merged_998635,2501,549837
b_2532,25,Queen South,a_merged_998635,2501,549836
b_2531,25,Queen South,a_merged_998635,2501,549835
b_2532,25,Queen South,a_merged_998635,2501,549834
a_1232,12,KUN To Fairview Park,a_merged_998630,1212,507773
b_2532,25,Queen South,a_merged_998635,2501,549832
b_2531,25,Queen South,a_merged_998635,2501,549831
a_712,7,B Fairview Park via Weber,muwtf_merged_998634,713,502003
b_5433,54,Lisbon Pines,muwtf_merged_998639,5400,548235
b_734,7,C Conestoga Mall,s_merged_998638,707,552846
b_731,7,C Conestoga Mall,s_merged_998638,707,552847
b_702,7,C Conestoga Mall,s_merged_998638,707,552844
b_2901,29,To King at University,muwtf_merged_998639,2902,547384
b_733,7,C Conestoga Mall,s_merged_998638,707,552842
b_737,7,C Conestoga Mall,s_merged_998638,707,552843
b_2901,29,To King at University,muwtf_merged_998639,2902,547381
b_705,7,C Conestoga Mall,s_merged_998638,707,552841
b_705,7,C Conestoga Mall,s_merged_998638,707,552848
a_8101,201,UW/LAURIER,muwtf_merged_998634,20101,504573
a_1033,17,Fairview Park,muwtf_merged_998634,1701,502267
a_1031,17,Fairview Park,muwtf_merged_998634,1701,502266
a_1032,17,Fairview Park,muwtf_merged_998634,1701,502265
a_1034,17,Fairview Park,muwtf_merged_998634,1701,502264
a_1033,17,Fairview Park,muwtf_merged_998634,1701,502263
a_1031,17,Fairview Park,muwtf_merged_998634,1701,502262
a_1731,17,Fairview Park,muwtf_merged_998634,1701,502261
a_1032,17,Fairview Park,muwtf_merged_998634,1701,502260
a_1032,17,Fairview Park,muwtf_merged_998634,1701,502269
a_1034,17,Fairview Park,muwtf_merged_998634,1701,502268
a_1235,12,To University at King,a_merged_998630,1202,507771
a_681,18,Downtown,muwtf_merged_998634,1801,502323
b_5532,59,Christopher,muwtf_merged_998639,5900,544619
b_931,9,Lakeshore to UW,a_merged_998635,901,550629
a_702,7,A Fairview Park via Connaught,muwtf_merged_998634,716,502000
a_1134,11,Country Hills,muwtf_merged_998634,1101,502191
a_1133,11,Country Hills,muwtf_merged_998634,1101,502190
a_5531,55,St. Andrews,muwtf_merged_998634,5500,503747
a_1132,11,Country Hills,muwtf_merged_998634,1101,502192
a_1134,11,Country Hills,muwtf_merged_998634,1101,502195
a_1134,11,Country Hills,muwtf_merged_998634,1101,502194
a_1134,11,Country Hills,muwtf_merged_998634,1101,502197
a_1134,11,Country Hills,muwtf_merged_998634,1101,502196
a_1132,11,Downtown,muwtf_merged_998634,1111,502199
a_1134,11,Country Hills,muwtf_merged_998634,1101,502198
b_705,7,A Fairview Park via Connaught,muwtf_merged_998639,716,545390
b_712,7,A Fairview Park via Connaught,muwtf_merged_998639,716,545391
b_714,7,A Fairview Park via Connaught,muwtf_merged_998639,716,545396
b_703,7,A Fairview Park via Connaught,muwtf_merged_998639,716,545397
b_711,7,A Fairview Park via Connaught,muwtf_merged_998639,716,545394
b_702,7,A Fairview Park via Connaught,muwtf_merged_998639,716,545395
b_2402,24,Highland,a_merged_998635,2401,549767
b_2401,24,Highland,a_merged_998635,2401,549766
b_2402,24,Highland,a_merged_998635,2401,549765
b_2401,24,Highland,a_merged_998635,2401,549764
b_2402,24,Highland,a_merged_998635,2401,549763
b_2401,24,Highland,a_merged_998635,2401,549762
b_2402,24,Highland,a_merged_998635,2401,549761
a_708,7,B Fairview Park via Weber,muwtf_merged_998634,713,502007
b_2402,24,Highland,a_merged_998635,2401,549769
b_2401,24,Highland,a_merged_998635,2401,549768
a_5533,55,St. Andrews,muwtf_merged_998634,5500,503746
a_682,18,Downtown,muwtf_merged_998634,1801,502321
b_703,7,C Conestoga Mall,muwtf_merged_998639,704,545168
b_131,1,Downtown via Lorraine,muwtf_merged_998639,112,545024
b_131,1,Downtown via Lorraine,muwtf_merged_998639,112,545025
a_1235,12,KUN To Fairview Park,a_merged_998630,1212,507774
a_932,13,Laurelwood to UW,a_merged_998630,1311,507217
b_131,1,Downtown via Lorraine,muwtf_merged_998639,112,545020
a_752,7,B Fairview Park via Weber,muwtf_merged_998634,713,502006
b_131,1,Downtown via Lorraine,muwtf_merged_998639,112,545022
b_131,1,Downtown via Lorraine,muwtf_merged_998639,112,545023
b_132,1,Downtown via Lorraine/Becker,muwtf_merged_998639,114,545028
b_2535,1,Downtown via Lorraine/Becker,muwtf_merged_998639,114,545029
a_5533,55,St. Andrews,muwtf_merged_998634,5500,503745
b_5205,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548019
a_932,5,Erb West,muwtf_merged_998634,501,502999
a_940,5,Erb West,muwtf_merged_998634,501,502998
b_706,7,C Conestoga Mall,a_merged_998635,701,551556
a_933,5,Erb West,muwtf_merged_998634,501,502991
a_931,5,Erb West,muwtf_merged_998634,501,502990
a_934,5,Erb West,muwtf_merged_998634,501,502993
a_932,5,Erb West,muwtf_merged_998634,501,502992
a_933,5,Erb West,muwtf_merged_998634,501,502995
a_931,5,Erb West,muwtf_merged_998634,501,502994
a_939,5,Erb West,muwtf_merged_998634,501,502997
a_936,5,Erb West,muwtf_merged_998634,501,502996
a_1133,20,Victoria Hills to Downtown,muwtf_merged_998634,2011,502384
a_934,5,Erb West,muwtf_merged_998634,501,503023
a_931,5,Erb West,muwtf_merged_998634,501,503020
a_931,5,Erb West,muwtf_merged_998634,501,503021
a_931,5,Uptown,muwtf_merged_998634,511,503026
a_931,5,Uptown,muwtf_merged_998634,511,503027
a_1244,5,Erb West to Thorndale only,muwtf_merged_998634,512,503024
a_940,5,Uptown,muwtf_merged_998634,511,503025
b_805,8,University via Franklin/Westmount,a_merged_998635,802,549499
b_806,8,University via Franklin/Westmount,a_merged_998635,802,549498
a_933,5,Uptown,muwtf_merged_998634,511,503028
a_936,5,Uptown,muwtf_merged_998634,511,503029
a_5532,55,St. Andrews,muwtf_merged_998634,5500,503744
a_931,13,Laurelwood,a_merged_998630,1301,507255
a_704,7,C Conestoga Mall,a_merged_998630,701,508202
a_701,7,C Conestoga Mall,a_merged_998630,701,508201
a_712,7,C Conestoga Mall,a_merged_998630,701,508200
a_702,7,C Conestoga Mall,a_merged_998630,701,508207
a_710,7,C Conestoga Mall,a_merged_998630,701,508206
a_8004,200,iXpress to Conestoga Mall,a_merged_998630,20001,507925
a_8006,200,iXpress to Conestoga Mall,a_merged_998630,20001,507924
a_8001,200,iXpress to Conestoga Mall,a_merged_998630,20001,507929
a_8025,200,iXpress to Conestoga Mall,a_merged_998630,20001,507928
a_931,9,Lakeshore to University and King,a_merged_998630,903,507259
a_936,9,Lakeshore to University and King,a_merged_998630,903,507258
a_1132,20,Victoria Hills to Downtown,muwtf_merged_998634,2011,502386
a_5206,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504698
a_5204,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504699
b_8101,201,UW/LAURIER,a_merged_998635,20101,552228
a_5202,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504694
a_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504695
a_5202,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504696
a_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504697
a_5201,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504690
a_5202,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504691
a_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504692
a_5201,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504693
b_713,7,D UW via University,a_merged_998635,702,551542
a_5131,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502540
a_5681,64,Cambridge Centre,muwtf_merged_998634,6411,505079
a_5681,64,Cambridge Centre,muwtf_merged_998634,6411,505078
b_707,7,D UW via University,a_merged_998635,702,551546
b_711,7,C Conestoga Mall,a_merged_998635,701,551547
b_701,7,D UW via University,a_merged_998635,702,551544
b_712,7,D UW via University,a_merged_998635,702,551545
a_6451,64,Cambridge Centre,muwtf_merged_998634,6411,505073
a_6451,64,Cambridge Centre,muwtf_merged_998634,6411,505072
a_6451,64,Cambridge Centre,muwtf_merged_998634,6411,505071
a_6451,64,Cambridge Centre,muwtf_merged_998634,6411,505070
a_5681,64,Cambridge Centre,muwtf_merged_998634,6411,505077
a_6451,64,Cambridge Centre,muwtf_merged_998634,6411,505076
a_6451,64,Cambridge Centre,muwtf_merged_998634,6411,505075
a_6451,64,Cambridge Centre,muwtf_merged_998634,6411,505074
b_8101,201,Forest Glen Plaza,muwtf_merged_998639,20111,547893
b_8103,201,Forest Glen Plaza,muwtf_merged_998639,20111,547892
b_8102,201,Forest Glen Plaza,muwtf_merged_998639,20111,547891
b_8101,201,Forest Glen Plaza,muwtf_merged_998639,20111,547890
b_8103,201,Forest Glen Plaza,muwtf_merged_998639,20111,547897
b_8101,201,Forest Glen Plaza,muwtf_merged_998639,20111,547896
a_5532,55,St. Andrews,muwtf_merged_998634,5500,503741
b_8102,201,Forest Glen Plaza,muwtf_merged_998639,20111,547894
b_233,18,Downtown,muwtf_merged_998639,1801,545609
b_8105,201,Forest Glen Plaza,muwtf_merged_998639,20111,547899
b_8101,201,Forest Glen Plaza,muwtf_merged_998639,20111,547898
b_5202,52,Ainslie Terminal via Preston Pkwy,a_merged_998635,5211,550152
b_5133,65,Tri-City Centre,muwtf_merged_998639,6511,548412
a_2101,21,Conestoga Mall,muwtf_merged_998634,2111,503664
a_733,7,F Fairview Park via Wilson,a_merged_998630,718,508346
b_937,5,Erb West to Thorndale only,a_merged_998635,512,550740
a_5533,55,St. Andrews,muwtf_merged_998634,5500,503740
b_5132,65,Tri-City Centre,muwtf_merged_998639,6511,548417
a_2101,21,Conestoga Mall,muwtf_merged_998634,2111,503665
a_332,16,Forest Glen via Biehn,muwtf_merged_998634,1612,503164
a_1132,20,Victoria Hills to Downtown,muwtf_merged_998634,2011,502389
a_701,7,B Fairview Park via Weber,a_merged_998630,711,508301
a_1981,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501178
a_1982,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501179
a_631,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501176
a_1982,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501177
a_1931,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501174
a_1181,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501175
a_1932,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501172
a_1982,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501173
a_1932,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501170
a_1931,19,Victoria South to Highland Hills,muwtf_merged_998634,1901,501171
b_632,9931,Huron Industrial,muwtf_merged_998639,993101,544612
b_1236,12,To Conestoga Mall,muwtf_merged_998639,1201,547692
b_5531,63,Champlain,muwtf_merged_998639,6300,544818
b_5533,63,Champlain,muwtf_merged_998639,6300,544819
b_5531,63,Champlain,muwtf_merged_998639,6300,544812
b_5533,63,Champlain,muwtf_merged_998639,6300,544813
b_5533,63,Champlain,muwtf_merged_998639,6300,544810
b_5532,63,Champlain,muwtf_merged_998639,6300,544811
b_5533,63,Champlain,muwtf_merged_998639,6300,544816
b_5532,63,Champlain,muwtf_merged_998639,6300,544817
b_5532,63,Champlain,muwtf_merged_998639,6300,544814
b_133,15,Frederick,a_merged_998635,1501,550013
a_704,7,E Charles St Terminal,muwtf_merged_998634,724,502064
a_5533,59,Christopher,muwtf_merged_998634,5900,501318
a_5532,59,Christopher,muwtf_merged_998634,5900,501319
a_632,9931,Huron Industrial,muwtf_merged_998634,993101,501312
a_5531,59,Christopher,muwtf_merged_998634,5900,501313
a_2431,24,Highland to Downtown,muwtf_merged_998634,2411,501310
a_931,9905,to King/Weber,muwtf_merged_998634,990501,501311
a_5532,59,Christopher,muwtf_merged_998634,5900,501316
a_5531,59,Christopher,muwtf_merged_998634,5900,501317
a_5531,59,Christopher,muwtf_merged_998634,5900,501314
a_5533,59,Christopher,muwtf_merged_998634,5900,501315
a_757,7,E Charles St Terminal,muwtf_merged_998634,724,502067
b_5203,52,Ainslie Terminal via Preston Pkwy,a_merged_998635,5211,550153
a_2151,21,Conestoga Mall,muwtf_merged_998634,2111,503669
b_5533,59,Christopher,muwtf_merged_998639,5900,544615
b_9977,9977,CHCI-Laurentian,muwtf_merged_998639,997701,544923
b_2403,24,Highland to Downtown,muwtf_merged_998639,2411,544593
a_709,7,E Charles St Terminal,muwtf_merged_998634,724,502066
a_705,7,E UW via Columbia,a_merged_998630,706,508182
a_737,7,A Fairview Park via Connaught,s_merged_998633,714,509561
a_8003,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504840
a_8006,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504843
a_8021,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504842
a_8022,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504845
a_8031,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504844
a_8002,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504847
a_8009,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504846
a_8005,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504849
a_704,7,F Fairview Park via Wilson,a_merged_998630,718,508340
b_6451,64,Langs,muwtf_merged_998639,6401,548328
a_733,7,E UW via Columbia,a_merged_998630,706,508186
b_6451,64,Langs,muwtf_merged_998639,6401,548329
a_336,7,D UW via University,muwtf_merged_998634,708,502061
a_709,7,F Fairview Park via Wilson,a_merged_998630,718,508341
b_6401,64,Langs,muwtf_merged_998639,6401,548320
b_6401,64,Langs,muwtf_merged_998639,6401,548321
a_8134,29,To The Boardwalk,s_merged_998633,2911,509932
b_6401,64,Langs,muwtf_merged_998639,6401,548322
a_2032,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506339
a_1132,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506338
b_1242,35,Eastbridge to Uptown Waterloo,muwtf_merged_998639,3501,546711
b_6451,64,Langs,muwtf_merged_998639,6401,548323
a_709,7,E Charles St Terminal,muwtf_merged_998634,724,502063
b_940,13,Laurelwood,muwtf_merged_998639,1301,546716
b_1332,13,Laurelwood,muwtf_merged_998639,1301,546715
b_1331,13,Laurelwood to UW,muwtf_merged_998639,1311,546714
a_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506331
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506330
a_1132,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506333
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506332
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506335
a_2032,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506334
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506337
a_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506336
b_433,4,Glasgow,muwtf_merged_998639,412,547195
b_6451,64,Langs,muwtf_merged_998639,6401,548326
b_6451,64,Langs,muwtf_merged_998639,6401,548327
b_5132,65,Fisher Mills,muwtf_merged_998639,6501,548379
b_5131,65,Fisher Mills,muwtf_merged_998639,6501,548378
a_5334,66,Winston,muwtf_merged_998634,6601,505151
b_5132,65,Fisher Mills,muwtf_merged_998639,6501,548373
b_5131,65,Fisher Mills,muwtf_merged_998639,6501,548372
b_5133,65,Fisher Mills,muwtf_merged_998639,6501,548371
b_5132,65,Fisher Mills,muwtf_merged_998639,6501,548370
b_5133,65,Fisher Mills,muwtf_merged_998639,6501,548377
b_5132,65,Fisher Mills,muwtf_merged_998639,6501,548376
b_5131,65,Fisher Mills,muwtf_merged_998639,6501,548375
